"UPC","iri_key","week","units","price","promo","ad"
"01.43000.10934",204353,38,4,3.39,0,"NONE"
"01.43000.10934",535139,30,3,3.69,0,"NONE"
"01.43000.18053",278650,38,5,3.09,0,"NONE"
"01.43000.18053",645502,14,6,2.99,0,"NONE"
"01.43000.18053",647832,8,5,2.99,0,"NONE"
"01.43000.18053",203001,38,1,3.49,0,"NONE"
"01.43000.18053",1087926,7,2,2.99,0,"NONE"
"01.43000.18053",244343,51,1,3.49,0,"NONE"
"01.43000.18053",651819,30,9,3.98,0,"NONE"
"01.43000.18059",535065,30,5,3.99,0,"NONE"
"01.43000.18059",648851,17,3,3.79,0,"NONE"
"01.43000.18059",270612,40,12,3.69,0,"NONE"
"01.43000.18059",203615,20,8,2.99,0,"NONE"
"01.43000.18059",243628,33,16,3.99,0,"A"
"01.43000.18059",238447,20,5,3.49,1,"NONE"
"01.43000.18059",650756,48,5,3.99,0,"NONE"
"01.43000.18059",203648,43,8,2.93,0,"NONE"
"01.43000.18059",200411,22,4,4.29,0,"NONE"
"01.43000.18059",934439,27,2,3.69,0,"NONE"
"01.43000.18059",228994,32,4,3.79,0,"NONE"
"01.43000.18059",284933,40,15,3.45,0,"NONE"
"01.43000.18059",226501,32,11,3.99,0,"NONE"
"01.43000.18059",680784,36,8,1.75,1,"NONE"
"01.43000.18059",933195,28,3,3.49,0,"NONE"
"01.43000.18059",651600,33,6,2,1,"B"
"01.43000.18059",237277,46,6,3.99,0,"NONE"
"01.43000.18059",288855,20,2,3,1,"NONE"
"01.43000.18059",291741,44,3,3.49,0,"NONE"
"01.43000.18059",244371,6,1,3.99,0,"NONE"
"01.43000.18059",532840,46,8,3.49,0,"NONE"
"01.43000.18059",256951,14,6,3.99,0,"NONE"
"01.43000.18059",237082,28,1,1.81,1,"B"
"01.43000.18059",282997,23,1,3.89,0,"NONE"
"01.43000.18059",244371,8,1,3.99,0,"NONE"
"01.43000.18059",247440,12,19,2.63,0,"NONE"
"01.43000.18059",235190,31,6,4.69,0,"NONE"
"01.43000.18059",648458,7,15,2,1,"B"
"01.43000.18059",653051,2,18,2.75,1,"A"
"01.43000.18059",290625,48,15,3.88,0,"NONE"
"01.43000.18059",1130099,37,4,4.09,0,"NONE"
"01.43000.18059",264500,18,15,2.5,1,"B"
"01.43000.18059",287207,15,5,3.48,0,"NONE"
"01.43000.18059",288998,12,3,3.12,1,"NONE"
"01.43000.18059",675434,38,8,2.99,0,"NONE"
"01.43000.18059",1133995,23,23,4.18,0,"NONE"
"01.43000.18059",535279,46,1,2.5,1,"NONE"
"01.43000.18059",224546,31,1,3.57,0,"NONE"
"01.43000.18059",276576,34,6,2.5,1,"B"
"01.43000.18059",265550,2,1,3.19,0,"NONE"
"01.43000.18059",266481,30,14,3.69,0,"NONE"
"01.43000.18059",933727,47,5,2.5,1,"NONE"
"01.43000.18059",221619,26,13,3.49,0,"NONE"
"01.43000.18059",257372,14,2,3.99,0,"NONE"
"01.43000.18059",649378,8,14,3.8,0,"A"
"01.43000.18059",274719,5,12,3.99,0,"A"
"01.43000.18059",1116285,21,2,3.19,0,"NONE"
"01.43000.18059",238447,41,12,3.49,1,"NONE"
"01.43000.18059",681817,27,12,3.89,0,"NONE"
"01.43000.18059",290929,12,7,4.69,0,"NONE"
"01.43000.18059",1086008,42,23,2.99,0,"NONE"
"01.43000.18059",227852,50,1,3.99,0,"NONE"
"01.43000.18059",268331,17,2,3.99,0,"NONE"
"01.43000.18059",224392,17,11,3.69,0,"NONE"
"01.43000.18059",286934,32,5,3.49,0,"NONE"
"01.43000.18059",273421,39,8,3.89,0,"NONE"
"01.43000.18059",270652,23,19,3.19,0,"NONE"
"01.43000.18059",243575,3,8,2.97,1,"A"
"01.43000.18059",284552,35,4,3.36,1,"NONE"
"01.43000.18059",236117,51,14,3.99,0,"NONE"
"01.43000.18059",242349,42,5,5.11,0,"NONE"
"01.43000.18059",273806,50,4,5.89,0,"NONE"
"01.43000.18059",281486,9,1,3.99,0,"NONE"
"01.43000.18059",653956,8,3,3.57,0,"NONE"
"01.43000.18059",204307,17,3,3.57,0,"NONE"
"01.43000.18059",648768,36,3,3.89,0,"NONE"
"01.43000.18059",223199,30,1,3.29,0,"NONE"
"01.43000.18059",278650,24,17,3.79,0,"NONE"
"01.43000.18059",258246,35,9,5.09,0,"NONE"
"01.43000.18059",236824,20,4,3.19,0,"NONE"
"01.43000.18059",283987,41,5,2.99,1,"A"
"01.43000.18059",294786,22,25,3.49,1,"NONE"
"01.43000.18059",282513,13,3,3.69,0,"NONE"
"01.43000.18059",284532,13,2,3.89,0,"NONE"
"01.43000.18059",681055,32,7,3.59,0,"NONE"
"01.43000.18059",250029,22,2,3.19,0,"NONE"
"01.43000.18059",253040,35,2,3.89,0,"NONE"
"01.43000.18059",1094689,29,7,3.89,0,"NONE"
"01.43000.18059",225757,13,13,3.19,0,"NONE"
"01.43000.18059",230217,52,6,3.48,0,"NONE"
"01.43000.18059",236778,25,6,3.99,0,"NONE"
"01.43000.18059",287156,45,26,3.79,1,"NONE"
"01.43000.18059",243400,17,2,4.09,0,"B"
"01.43000.18059",215555,39,5,3.69,0,"NONE"
"01.43000.18059",289854,9,4,3.5,0,"NONE"
"01.43000.18059",276604,16,16,3.98,0,"NONE"
"01.43000.18059",252248,7,1,3.69,0,"NONE"
"01.43000.18059",241220,41,3,3.99,0,"NONE"
"01.43000.18059",653956,46,3,3.82,0,"NONE"
"01.43000.18059",1133247,33,5,3.29,0,"NONE"
"01.43000.18059",231293,47,2,3.69,0,"NONE"
"01.43000.18059",273348,2,2,3.98,0,"NONE"
"01.43000.18059",1130155,5,6,3.99,0,"NONE"
"01.43000.18059",243628,23,12,3.99,0,"NONE"
"01.43000.18059",231505,13,2,4.11,0,"NONE"
"01.43000.18059",453618,41,6,4.04,1,"NONE"
"01.43000.18059",219851,22,4,3.99,0,"A"
"01.43000.18059",220649,36,5,2.5,1,"NONE"
"01.43000.18059",244327,16,2,3.99,0,"NONE"
"01.43000.18059",287183,14,9,3.37,0,"NONE"
"01.43000.18059",268634,47,2,3.98,0,"NONE"
"01.43000.18059",650811,38,12,3.49,0,"NONE"
"01.43000.18059",532639,40,11,3.58,0,"NONE"
"01.43000.18059",648236,23,27,2.5,1,"B"
"01.43000.18059",219231,7,13,2.99,0,"B"
"01.43000.18059",1130219,4,8,4.19,0,"NONE"
"01.43000.18059",1093331,47,6,3.79,0,"NONE"
"01.43000.18059",233411,28,3,3.57,0,"NONE"
"01.43000.18059",259200,15,1,4.29,0,"NONE"
"01.43000.18059",236824,27,6,3.19,0,"NONE"
"01.43000.18059",653956,4,7,3,1,"NONE"
"01.43000.18059",245651,52,1,4.49,1,"NONE"
"01.43000.18059",668871,21,23,3.59,0,"NONE"
"01.43000.18059",222797,34,8,2.99,0,"NONE"
"01.43000.18059",245443,18,4,4.24,1,"NONE"
"01.43000.18059",267403,12,7,4.69,0,"NONE"
"01.43000.18059",6004169,21,13,3.39,0,"NONE"
"01.43000.18059",688554,16,5,4.69,0,"NONE"
"01.43000.18059",400003,51,7,3.98,0,"NONE"
"01.43000.18059",1080444,47,4,4.79,0,"NONE"
"01.43000.18059",273920,43,2,3.79,0,"NONE"
"01.43000.18059",271962,21,9,3.53,0,"NONE"
"01.43000.18059",687439,40,7,3.99,0,"NONE"
"01.43000.18059",217804,45,16,2.79,0,"NONE"
"01.43000.18059",647426,43,9,3.42,0,"NONE"
"01.43000.18059",258445,7,8,3.07,1,"NONE"
"01.43000.18059",271762,32,11,3.59,0,"NONE"
"01.43000.18059",534239,5,2,3.79,0,"NONE"
"01.43000.18059",235834,23,8,3.99,0,"NONE"
"01.43000.18059",1129089,47,9,3.43,0,"NONE"
"01.43000.18059",411973,18,5,3.68,0,"NONE"
"01.43000.18059",247159,32,3,3.79,0,"NONE"
"01.43000.18059",245563,26,3,3.78,0,"NONE"
"01.43000.18059",535947,22,2,3.79,0,"NONE"
"01.43000.18059",244708,8,5,3.69,0,"NONE"
"01.43000.18059",241931,21,16,3.79,1,"NONE"
"01.43000.18059",284705,17,21,4.79,0,"NONE"
"01.43000.18059",227852,29,2,3.79,0,"NONE"
"01.43000.18059",652243,16,8,3.59,0,"NONE"
"01.43000.18059",533341,38,8,3.68,0,"NONE"
"01.43000.18059",648368,45,2,3.94,0,"NONE"
"01.43000.18059",1130250,4,10,3.99,0,"NONE"
"01.43000.18059",260160,46,10,4.19,0,"NONE"
"01.43000.18059",681504,5,26,3.19,0,"NONE"
"01.43000.18059",932841,46,8,3.69,0,"NONE"
"01.43000.18059",268221,34,20,2.07,1,"A"
"01.43000.18059",256427,7,1,3.69,0,"NONE"
"01.43000.18059",229089,11,6,5.49,0,"NONE"
"01.43000.18059",681817,17,4,4.79,0,"B"
"01.43000.18059",655063,17,7,2.5,1,"A"
"01.43000.18160",239035,37,2,2.99,0,"NONE"
"01.43000.18160",218385,11,1,4.19,0,"NONE"
"01.43000.18160",276578,36,9,2.89,0,"NONE"
"01.43000.18160",238476,41,4,3.99,0,"NONE"
"01.43000.18160",220476,46,5,4.19,0,"NONE"
"01.43000.18160",681504,37,11,2.5,1,"NONE"
"01.43000.18160",292173,10,27,2,1,"A"
"01.43000.18160",235758,23,1,3.19,0,"NONE"
"01.43000.18160",258421,22,3,3.59,0,"NONE"
"01.43000.18160",203615,22,1,2.99,0,"NONE"
"01.43000.18160",650536,48,3,2.5,1,"NONE"
"01.43000.18160",279398,24,3,3.66,0,"NONE"
"01.43000.18160",271202,9,16,2.49,1,"A"
"01.43000.18160",533433,30,4,3.98,0,"NONE"
"01.43000.18160",657831,47,6,2.79,0,"NONE"
"01.43000.18160",1133995,23,4,4.18,0,"NONE"
"01.43000.18160",1080444,10,7,3.99,0,"NONE"
"01.43000.18160",291872,18,2,3.99,0,"NONE"
"01.43000.18160",290625,16,5,3.98,0,"NONE"
"01.43000.18160",647426,45,2,3.45,0,"NONE"
"01.43000.18160",251374,7,9,2.99,0,"B"
"01.43000.18160",241418,30,1,1.99,1,"NONE"
"01.43000.18160",454649,24,3,4.79,0,"NONE"
"01.43000.18160",688268,14,1,3.89,0,"NONE"
"01.43000.18160",659827,17,1,3.02,1,"NONE"
"01.43000.18160",261919,18,1,3.49,0,"NONE"
"01.43000.18160",266477,22,9,2.99,0,"NONE"
"01.43000.18160",654213,28,20,2.15,1,"NONE"
"01.43000.18160",649460,9,2,3.89,0,"NONE"
"01.43000.18160",288222,36,3,3.88,0,"NONE"
"01.43000.18160",278515,44,23,2.5,1,"B"
"01.43000.18160",218539,34,18,3.49,0,"NONE"
"01.43000.18160",262684,42,3,3.99,0,"NONE"
"01.43000.18160",934189,27,10,2.99,0,"NONE"
"01.43000.18160",648459,20,9,2,1,"A"
"01.43000.18160",233072,24,19,2.59,1,"B"
"01.43000.18160",1073623,4,6,3.19,0,"NONE"
"01.43000.18160",220679,7,15,2.99,1,"B"
"01.43000.18160",668870,52,2,3.79,0,"NONE"
"01.43000.18160",535947,8,3,3.89,0,"NONE"
"01.43000.18160",261919,37,5,3.63,0,"NONE"
"01.43000.18160",281536,22,4,3.29,0,"NONE"
"01.43000.18160",292921,23,4,2.5,1,"NONE"
"01.43000.18160",219926,23,3,3.59,0,"NONE"
"01.43000.18160",283639,51,17,2.99,0,"NONE"
"01.43000.18160",1087926,23,3,3.79,0,"NONE"
"01.43000.18160",934380,48,1,3.79,0,"NONE"
"01.43000.18160",689038,19,4,3.63,0,"NONE"
"01.43000.18160",250725,18,1,3.99,0,"NONE"
"01.43000.18160",656089,9,2,4.49,0,"NONE"
"01.43000.18160",253077,23,9,2.5,1,"NONE"
"01.43000.18160",453618,28,5,4.41,0,"NONE"
"01.43000.18160",932600,49,10,3.99,0,"NONE"
"01.43000.18160",651600,38,1,2.5,1,"B"
"01.43000.18160",274542,27,4,3.49,1,"NONE"
"01.43000.18160",644731,5,4,3.99,0,"NONE"
"01.43000.18160",284933,40,7,3.45,0,"NONE"
"01.43000.18160",642757,28,4,3.68,0,"NONE"
"01.43000.18160",287086,23,6,2.46,0,"NONE"
"01.43000.18160",200635,4,1,3.47,0,"NONE"
"01.43000.18160",259543,43,5,3.19,0,"NONE"
"01.43000.18160",251132,8,6,4.39,0,"NONE"
"01.43000.18160",233744,39,2,4.19,0,"NONE"
"01.43000.18160",203615,41,7,2.99,0,"NONE"
"01.43000.18160",264075,20,6,3.45,0,"NONE"
"01.43000.18160",249722,39,7,2.5,1,"A"
"01.43000.18160",279398,21,6,3.79,0,"NONE"
"01.43000.18160",681505,16,10,2.99,0,"NONE"
"01.43000.18160",1073521,12,13,3.69,0,"NONE"
"01.43000.18160",534425,1,4,4.23,0,"NONE"
"01.43000.18160",279300,1,3,3.76,0,"NONE"
"02.16000.68260",284045,6,1,4.29,0,"B"
"02.38000.01727",287236,23,17,2.69,1,"B"
"02.38000.01727",216902,18,2,4.05,0,"NONE"
"02.38000.01727",220689,8,16,2.49,1,"A"
"02.38000.01727",257871,35,1,4.09,0,"NONE"
"02.38000.01727",537168,20,1,4.29,0,"NONE"
"02.38000.01727",653366,22,2,3.79,0,"NONE"
"02.38000.01727",1178375,14,11,3.19,0,"NONE"
"02.38000.01727",934439,19,8,4.19,0,"NONE"
"02.38000.01727",291792,13,24,2.6,1,"NONE"
"02.38000.01727",226361,7,6,3.99,1,"NONE"
"02.38000.01727",206401,26,6,4.39,1,"NONE"
"02.38000.01727",267597,20,5,4.99,0,"NONE"
"02.38000.01727",687960,15,4,3.58,0,"NONE"
"02.38000.01727",280880,20,3,3.96,0,"NONE"
"02.38000.01727",259476,19,6,2.99,1,"A"
"02.38000.01727",270879,14,21,4.99,0,"NONE"
"02.38000.01727",262313,26,4,3,1,"NONE"
"02.38000.01727",243176,4,10,3.99,1,"NONE"
"02.38000.01727",264580,22,20,2.63,1,"NONE"
"02.38000.01727",208759,24,4,4.05,0,"NONE"
"02.38000.01727",268331,13,9,4.69,0,"NONE"
"02.38000.01727",287086,32,4,3.1,0,"NONE"
"02.38000.01727",258445,4,3,4.18,1,"B"
"02.38000.01727",681247,15,6,4.99,0,"NONE"
"02.38000.01727",414907,2,25,2.11,1,"A"
"02.38000.01727",274219,23,2,5.04,0,"NONE"
"02.38000.01727",291872,17,5,4.99,0,"NONE"
"02.38000.01727",227587,16,2,4.99,0,"NONE"
"02.38000.01727",227522,5,3,3.85,0,"NONE"
"02.38000.01727",255860,15,7,4.6,0,"NONE"
"02.38000.01727",229818,22,9,3.59,0,"NONE"
"02.38000.01727",286138,11,5,4.57,1,"B"
"02.38000.01727",214869,18,8,3.98,0,"NONE"
"02.38000.01727",648604,18,21,2.76,1,"A"
"02.38000.01727",412450,15,21,2.67,1,"NONE"
"02.38000.01727",250719,21,28,3.19,0,"NONE"
"02.38000.01727",266100,7,11,3.19,0,"A"
"02.38000.01727",535679,25,15,5.97,0,"NONE"
"02.38000.01727",688268,22,5,4.29,0,"NONE"
"02.38000.01727",649201,3,4,4.78,0,"NONE"
"02.38000.01727",277264,17,1,4.19,0,"NONE"
"02.38000.01727",200655,21,14,2.04,1,"A"
"02.38000.01727",681475,17,4,3.98,0,"NONE"
"02.38000.01727",1134176,17,2,4.09,0,"NONE"
"02.38000.01727",282379,13,5,5.59,0,"NONE"
"02.38000.01727",273257,28,6,3.59,0,"NONE"
"02.38000.01727",649190,23,15,3.59,0,"NONE"
"02.38000.01727",654746,7,4,3.19,0,"NONE"
"02.38000.01727",278415,25,12,2.5,1,"A"
"02.38000.01727",532874,23,6,5.09,0,"NONE"
"02.38000.01727",271774,3,6,3.19,0,"NONE"
"02.38000.01727",274024,15,14,3.99,1,"B"
"02.38000.01727",265775,17,4,4.08,0,"NONE"
"02.38000.01727",220689,7,2,4.99,0,"NONE"
"02.38000.01727",232733,30,3,3,1,"NONE"
"02.38000.01727",272619,1,3,4.18,1,"NONE"
"02.38000.01727",225677,27,1,3.99,0,"NONE"
"02.38000.01727",276576,5,13,3.95,0,"NONE"
"02.38000.01727",635455,26,10,4.61,1,"NONE"
"02.38000.01727",219541,32,2,4.15,0,"NONE"
"02.38000.01727",240315,19,17,2.79,1,"NONE"
"02.38000.01727",1073623,16,8,4.19,0,"NONE"
"02.38000.01727",684238,11,3,4.09,0,"NONE"
"02.38000.01727",203563,22,1,4.05,0,"NONE"
"02.38000.01727",272133,16,15,3.15,0,"NONE"
"02.38000.01727",671426,5,12,3.26,0,"NONE"
"02.38000.01727",254990,29,1,4.29,0,"NONE"
"02.38000.01727",620416,37,1,2.99,1,"NONE"
"02.38000.01727",240519,20,4,4.29,0,"NONE"
"02.38000.01727",681747,23,4,4.79,0,"NONE"
"02.38000.01727",680719,23,5,3.99,1,"NONE"
"02.38000.01727",276604,6,6,3.98,0,"NONE"
"02.38000.01727",222320,29,1,2.99,0,"NONE"
"02.38000.01727",219209,7,7,4.59,0,"NONE"
"02.38000.01727",672605,9,15,2.5,1,"A"
"02.38000.66330",255601,29,2,4.69,0,"NONE"
"02.38000.66330",1089353,4,21,2.85,1,"NONE"
"02.38000.66330",257658,18,3,4.05,0,"NONE"
"02.38000.66330",224189,42,6,3.99,1,"NONE"
"02.38000.66330",218385,9,6,2.5,1,"A"
"02.38000.66330",220690,12,11,3.59,0,"NONE"
"02.38000.66330",202785,44,1,4.19,0,"NONE"
"02.38000.66330",281329,19,5,4.31,0,"NONE"
"02.38000.66330",257135,32,20,3,1,"B"
"02.38000.66330",272110,43,10,3.99,1,"NONE"
"02.38000.66330",931558,36,4,3.59,0,"NONE"
"02.38000.66330",288075,23,7,4.99,0,"NONE"
"02.38000.66330",1107101,24,1,4.15,0,"NONE"
"02.38000.66330",293063,30,9,3.99,0,"NONE"
"02.38000.66330",239121,47,3,4.47,0,"NONE"
"02.38000.66330",656444,37,3,4.79,0,"NONE"
"02.38000.66330",204354,22,10,2.5,1,"B"
"02.38000.66330",292513,16,25,3.59,0,"NONE"
"02.38000.66330",650811,4,5,3.99,0,"NONE"
"02.38000.66330",267597,7,4,2.39,1,"A"
"02.38000.66330",281543,13,5,3.75,0,"NONE"
"02.38000.66330",673051,22,1,4.09,0,"A"
"02.38000.66330",933870,35,15,3.16,1,"NONE"
"02.38000.66330",668889,19,4,3.89,0,"NONE"
"02.38000.66330",688270,4,11,4.09,0,"NONE"
"02.38000.66330",203001,37,3,4.49,0,"NONE"
"02.38000.66330",268634,25,17,2.5,1,"A"
"02.38000.66330",277222,11,4,3.1,1,"NONE"
"02.38000.66330",277772,37,2,4.79,0,"NONE"
"02.38000.66330",267403,48,15,3,1,"NONE"
"02.38000.66330",257002,43,3,5.19,0,"NONE"
"02.38000.66330",269824,41,9,3.99,1,"NONE"
"02.38000.66330",275702,31,6,3.95,0,"NONE"
"02.38000.66330",649460,27,1,3.99,0,"NONE"
"02.38000.66330",284049,43,1,3.59,0,"NONE"
"02.38000.66330",934189,3,21,2.99,0,"NONE"
"02.38000.66330",641757,13,21,2.42,1,"A"
"02.38000.66330",244708,39,4,4.49,0,"NONE"
"02.38000.66330",231533,17,6,4.69,0,"NONE"
"02.38000.66330",229559,29,8,3.89,0,"NONE"
"02.38000.66330",648235,11,20,2.5,1,"B"
"02.38000.66330",223660,49,2,3.5,1,"NONE"
"02.38000.66330",232633,2,7,3.93,0,"NONE"
"02.38000.66330",200610,33,5,3.18,1,"NONE"
"02.38000.66330",228820,38,5,3.49,1,"NONE"
"02.38000.66330",1130281,43,4,3.44,1,"NONE"
"02.38000.66330",279219,46,10,4.19,0,"NONE"
"02.38000.66330",271053,21,11,3,1,"A"
"02.38000.66330",645007,47,14,3.79,0,"NONE"
"02.38000.66330",241977,7,5,3.49,0,"NONE"
"02.38000.66330",1097101,45,4,3.99,1,"NONE"
"02.38000.66330",241516,12,5,4.05,0,"NONE"
"02.38000.66330",271803,18,3,3.89,0,"NONE"
"02.38000.66330",414907,14,5,3,1,"A"
"02.38000.66330",200655,47,8,4.11,0,"NONE"
"02.38000.66330",672962,12,3,4.16,0,"NONE"
"02.38000.66330",273637,31,5,3.99,0,"NONE"
"02.38000.66330",224208,18,4,4.31,0,"NONE"
"02.38000.66330",202738,52,3,4.41,0,"NONE"
"02.38000.66330",254990,6,2,3.58,0,"NONE"
"02.38000.66330",274125,12,26,3.99,1,"NONE"
"02.38000.66330",1086137,51,19,3.35,1,"NONE"
"02.38000.66330",266622,49,2,4.49,0,"NONE"
"02.38000.66330",280286,28,15,3.23,0,"B"
"02.38000.66330",261658,40,2,4.2,1,"NONE"
"02.38000.66330",250725,7,1,4.69,0,"NONE"
"02.38000.66330",224457,15,15,3.5,1,"B"
"02.38000.66330",223773,37,3,3.79,0,"NONE"
"02.38000.66330",250584,13,1,4.59,0,"NONE"
"02.38000.66330",288211,40,10,4.49,0,"NONE"
"02.38000.66330",277242,45,5,3.99,0,"NONE"
"02.38000.66330",226568,1,1,4.49,0,"NONE"
"02.38000.66330",248663,25,28,3,1,"B"
"02.38000.66330",1107104,12,24,2.45,1,"B"
"02.38000.66330",274671,46,16,3.54,1,"NONE"
"02.38000.66330",647836,18,4,3.99,0,"NONE"
"02.38000.66330",250719,48,3,3.99,0,"NONE"
"02.38000.66330",274204,15,7,4.18,0,"NONE"
"02.38000.66330",648606,14,8,3.99,1,"NONE"
"02.38000.66330",202312,10,2,3.99,0,"NONE"
"02.38000.66330",645028,47,5,4.19,0,"NONE"
"02.38000.66330",648212,7,4,4.42,0,"NONE"
"02.38000.66330",267552,28,12,3.99,0,"NONE"
"02.38000.66330",6004169,31,19,3.56,0,"NONE"
"02.38000.66330",1081324,50,9,4.19,0,"NONE"
"02.38000.66330",252150,28,2,4.39,0,"NONE"
"02.38000.66330",229339,43,1,4.22,0,"NONE"
"02.38000.66330",233805,13,7,3.75,0,"NONE"
"02.38000.66330",235735,11,1,4.31,0,"NONE"
"02.38000.66330",269838,29,8,3.47,1,"NONE"
"02.38000.66330",268221,7,12,3,1,"A"
"02.38000.66330",648606,44,16,3.99,0,"NONE"
"02.38000.66330",1130231,40,9,2.99,1,"NONE"
"02.38000.66330",651747,51,7,3.27,0,"NONE"
"02.38000.66330",648368,27,1,3.88,0,"NONE"
"02.38000.66330",244027,34,1,3.98,0,"NONE"
"02.38000.66330",1178375,20,6,3.99,0,"NONE"
"02.38000.66330",211301,27,12,2.5,1,"NONE"
"02.38000.66330",533862,14,5,3.84,0,"NONE"
"02.38000.66330",235442,9,4,4.62,0,"NONE"
"02.38000.66330",536529,45,12,3.99,0,"NONE"
"02.38000.66330",266622,29,4,4.49,0,"NONE"
"02.38000.66330",264332,47,2,4.29,0,"NONE"
"02.38000.66330",262702,20,2,4.31,0,"NONE"
"02.38000.66330",535279,42,4,4,1,"NONE"
"02.38000.66330",268331,45,5,5.49,0,"NONE"
"02.38000.66330",686009,13,2,4.09,0,"NONE"
"02.38000.66330",237277,51,6,4.09,0,"NONE"
"02.38000.66330",241220,50,1,4.49,0,"NONE"
"02.38000.66330",931548,27,3,3,1,"NONE"
"02.38000.66330",679716,45,2,4.58,0,"NONE"
"02.38000.66330",253179,14,17,2.99,1,"NONE"
"02.38000.66330",684796,49,11,3.89,0,"A"
"02.38000.66330",1130089,21,2,4.69,0,"NONE"
"02.38000.66330",237573,36,3,3.85,0,"NONE"
"02.38000.66330",284189,43,7,3,1,"NONE"
"02.38000.66330",534995,42,16,3.77,1,"NONE"
"02.38000.66330",670858,52,2,3,1,"A"
"02.38000.66330",233411,9,3,4.24,0,"NONE"
"02.38000.66330",932421,36,9,3.79,0,"A"
"02.38000.66330",535328,39,4,4.79,0,"NONE"
"02.38000.66330",247832,36,25,4.37,1,"NONE"
"02.38000.66330",281109,38,2,4.79,0,"NONE"
"02.38000.66330",643630,3,2,3.98,0,"NONE"
"02.38000.66330",292921,37,5,3,1,"B"
"02.38000.66330",204354,16,4,4.69,0,"NONE"
"02.38000.66330",291277,33,1,3.89,0,"NONE"
"02.38000.66330",1130154,34,6,4.69,0,"NONE"
"02.38000.66330",203648,39,14,2.5,1,"NONE"
"02.38000.66330",273064,45,2,3.59,0,"B"
"02.38000.66330",253599,14,24,2.54,1,"NONE"
"02.38000.66330",200610,10,7,3.95,0,"A"
"02.38000.66330",273806,3,13,5.99,0,"NONE"
"02.38000.66330",259476,6,4,3.79,0,"A"
"02.38000.66330",672957,15,2,4,0,"NONE"
"02.38000.66330",288517,44,2,4.49,0,"NONE"
"02.38000.66330",234140,27,9,4.29,0,"B"
"02.38000.66330",255390,18,2,4.99,0,"NONE"
"02.38000.66330",660222,29,1,4.99,0,"NONE"
"02.38000.66330",654746,42,8,3.69,0,"NONE"
"02.38000.66330",274542,37,8,4.89,0,"NONE"
"02.38000.66330",226158,4,2,3.09,0,"NONE"
"02.38000.66330",265018,4,9,4.17,0,"NONE"
"02.38000.66330",651819,14,16,5.17,0,"NONE"
"02.38000.66330",279219,5,4,4.19,0,"NONE"
"02.38000.66330",533341,44,2,4.51,0,"NONE"
"02.38000.66330",256432,34,4,4.79,0,"NONE"
"02.38000.66330",535139,3,6,3.5,0,"NONE"
"02.38000.66330",647906,48,12,3.69,0,"NONE"
"02.38000.66330",243939,3,2,4.99,0,"NONE"
"02.38000.66330",225677,15,12,3,1,"NONE"
"02.38000.66330",263245,10,2,4.32,0,"NONE"
"02.38000.66330",645054,41,1,4.26,0,"NONE"
"02.38000.66330",271064,21,4,4.69,0,"NONE"
"02.38000.66330",229054,23,6,4.79,0,"NONE"
"02.38000.66330",220689,21,3,2.5,1,"B"
"02.38000.66330",288211,35,13,4.49,0,"NONE"
"02.38000.66330",295097,49,1,5.49,0,"NONE"
"02.38000.66330",253936,34,5,3.99,0,"NONE"
"02.38000.66330",281486,25,2,4.59,0,"A"
"01.16000.11653",535806,16,10,0.5,0,"NONE"
"01.16000.11945",228282,19,3,0.5,0,"NONE"
"01.16000.11945",8018698,32,6,0.6,0,"NONE"
"01.16000.14154",235190,35,2,1.59,0,"NONE"
"01.16000.14154",652139,32,6,1,0,"NONE"
"01.16000.14154",262430,46,10,1.09,0,"NONE"
"01.16000.14154",236485,7,2,1.25,0,"NONE"
"01.16000.14154",266793,16,4,1.25,0,"NONE"
"01.16000.14154",648459,18,9,1.09,0,"NONE"
"01.16000.14154",651389,41,25,0.99,1,"NONE"
"01.16000.14154",262430,6,6,1.09,0,"NONE"
"01.16000.14154",930948,24,3,1.25,0,"NONE"
"01.16000.14154",257135,16,21,1.04,0,"B"
"01.16000.14154",239622,5,11,1,0,"NONE"
"01.16000.14154",239012,7,9,1.25,0,"NONE"
"01.16000.14154",263500,45,10,1.25,0,"NONE"
"01.16000.14154",278571,42,12,0.99,1,"NONE"
"01.16000.14154",262430,20,4,1.09,0,"NONE"
"01.16000.14156",646857,52,6,1.04,0,"NONE"
"01.16000.14156",651520,48,14,1,0,"NONE"
"01.16000.14156",286681,47,7,1.45,0,"NONE"
"01.16000.14156",654486,46,10,0.99,0,"NONE"
"01.16000.14156",271172,41,1,0.99,0,"NONE"
"01.16000.14156",284950,50,19,0.99,0,"NONE"
"01.16000.14156",264580,10,1,1.25,0,"NONE"
"01.16000.14156",647512,22,4,1.09,0,"NONE"
"01.16000.14156",211420,9,7,1,0,"NONE"
"01.16000.14156",1085053,12,1,0.99,0,"NONE"
"01.16000.14156",287156,34,4,1.29,0,"NONE"
"01.16000.14156",934382,14,10,1.09,0,"NONE"
"01.16000.14156",258855,40,12,1,0,"NONE"
"01.16000.14159",1107104,10,21,1,1,"B"
"01.16000.14159",689933,49,8,0.99,1,"NONE"
"01.16000.14159",234616,2,4,1.09,1,"NONE"
"01.16000.14159",535279,45,5,1.45,0,"NONE"
"01.16000.14159",654336,51,1,1.45,0,"NONE"
"01.16000.14159",258855,47,1,1.65,0,"NONE"
"01.16000.14159",654336,18,7,1,0,"NONE"
